ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779779562883756698,fast_tip,A,0x9d601dae218b319899983337a6bd3780bfb84444,RichBear,2296005649731151,1583183353654509,-712822296076642,-0.000713,-0.47,-0.310462,20012,20846,655.80,100497533,100497546,6,1,kol_sell,0x73ef0adc832764c51ba0bb40405abc5e59aadfa2652023a5e8e1919a0f0a3285,1,23626,23626,14374
1779779562883756698,fast_tip,A,0x9d601dae218b319899983337a6bd3780bfb84444,RichBear,1837034120349894,504132306428024,-1332901813921870,-0.001333,-0.87,-0.725573,20012,20846,655.80,100497533,100497565,14,1,kol_sell,0x1f8ec140335be251e73a04634a650754a1752c57db1bb7bdb46bc313ad42597e,1,16774,16774,5721
1779779470059852168,fast_tip,A,0x5e3fa66568fd526e5b9b67d54dab6946e3aa4444,发财熊,45193417545689260,41343654851975283,-3849762693713977,-0.003850,-2.52,-0.085184,41855,43599,655.79,100497327,100497649,145,5,kol_sell,0x6e6f175e65b2bb309320faeee6244778dfe2304b453a46ff843f47cababc3e71,1,29299,29299,27518
1779779605641630956,fast_tip,G,0xaffc28c6f9d31dd542b6f242993b94546e8799de,Fozzie Bear,15000000000000000,16915999229208024,1915999229208024,0.001916,1.26,0.127733,5487,5716,655.79,100497628,100497659,14,1,kol_sell,0xacad4cf64e5eb591e6f26724465452396ba5af1c896cb4f4db654eec7dbf6456,1,7078,7078,6446
1779779562883756698,fast_tip,A,0x9d601dae218b319899983337a6bd3780bfb84444,RichBear,3676365682070913,516311793881323,-3160053888189590,-0.003160,-2.07,-0.859559,20012,20846,655.72,100497533,100497722,85,1,kol_sell,0x3d53ec57e38eb8199b4d5cf14bdb6f7a50c158edf3f31753f7ab04d6c9533ac2,1,8453,8453,2927
1779779470059852168,fast_tip,A,0x5e3fa66568fd526e5b9b67d54dab6946e3aa4444,发财熊,9037778555927945,9725254740292155,687476184364210,0.000687,0.45,0.076067,41855,43599,655.72,100497327,100497748,190,5,kol_sell,0xfdcf9060910fee3ab7453903674db03471a217aa81b6d005baf054cccb5ff175,1,36886,36886,32365
1779779605641630956,fast_tip,G,0xaffc28c6f9d31dd542b6f242993b94546e8799de,Fozzie Bear,15000000000000000,12065393596034746,-2934606403965254,-0.002935,-1.92,-0.195640,5487,5716,655.38,100497628,100497874,111,1,kol_sell,0x81710a39bebf1e3a99bfb4b1d1c26ed4d9b36552752d0328d8bc65528096cfa2,1,5150,5150,4595
1779779562883756698,fast_tip,A,0x9d601dae218b319899983337a6bd3780bfb84444,RichBear,1838182841035456,0,-1838182841035456,-0.001838,-1.20,-1.000000,20012,20846,655.35,100497533,100497980,201,1,kol_sell,0x10a88b8b09b7bcb98bc09ec6a1935b08a0417d4b424770a2201e0548f4628478,1,6340,6340,0
1779779598005878258,fast_tip,E,0x5e3fa66568fd526e5b9b67d54dab6946e3aa4444,发财熊,29549193043738778,27698305267338970,-1850887776399808,-0.001851,-1.21,-0.062638,25243,26294,655.35,100497611,100497991,171,5,kol_sell,0x70318bce3dcc015768721a2e183506ef42d76298f3374da06d0c85395ae31aae,1,30250,30250,28111
1779779470059852168,fast_tip,A,0x5e3fa66568fd526e5b9b67d54dab6946e3aa4444,发财熊,59206139897833807,36071628672050683,-23134511225783124,-0.023135,-15.16,-0.390745,41855,43599,655.33,100497327,100498290,434,6,kol_sell,0xac645b10644bc899eb1d1fadb13a62f5c14606629e84772ebc499f3202d2286c,1,21821,21821,20430
