ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779293197340772458,normal_tip,N,0x6f82ffa491c283dd74b09c94071392afc76b4444,EX677,35000000000000000,28561827234608540,-6438172765391464,-0.006438,-4.18,-0.183948,41549,41979,648.64,99418155,99418172,8,1,kol_sell,0xff1937123f93c0120f13040dff5e8dfbe1833f970ccf8aebdc70319e033a8eae,1,37199,37199,34257
1779293197340771068,fast_tip,N,0x6f82ffa491c283dd74b09c94071392afc76b4444,EX677,35000000000000000,28561827234608540,-6438172765391464,-0.006438,-4.18,-0.183948,41549,41979,648.64,99418155,99418175,9,1,kol_sell,0xff1937123f93c0120f13040dff5e8dfbe1833f970ccf8aebdc70319e033a8eae,1,37199,37199,34257
1779293322421638872,normal_tip,O,0x525ff913318e71dc23065265f5d392db20b04444,背手小咪,35000000000000000,33399913928277680,-1600086071722323,-0.001600,-1.04,-0.045717,17686,18040,648.57,99418433,99418481,23,1,kol_sell,0xf49f0a2fb58d733f707febbec94f72b5b7e895a3984d7cb4b34efa393685f1fb,1,17215,17215,17215
1779293322421637602,fast_tip,O,0x525ff913318e71dc23065265f5d392db20b04444,背手小咪,35000000000000000,33399913928277680,-1600086071722323,-0.001600,-1.04,-0.045717,17686,18040,648.57,99418433,99418485,23,1,kol_sell,0xf49f0a2fb58d733f707febbec94f72b5b7e895a3984d7cb4b34efa393685f1fb,1,17215,17215,17215
1779294153950082114,fast_tip,A,0x47dbf9797f0a9b68e8d328e1f059c3f60052f3e0,AYLA,32500000000000000,28970576279258056,-3529423720741945,-0.003529,-2.28,-0.108598,6798,7920,646.53,99420276,99420315,19,1,kol_sell,0xb4303bfb4a122d38d48766da865a975c657b889d0773dfd44093b382ab213cf9,1,7634,7634,7060
1779294153950083484,normal_tip,A,0x47dbf9797f0a9b68e8d328e1f059c3f60052f3e0,AYLA,32500000000000000,28970576279258056,-3529423720741945,-0.003529,-2.28,-0.108598,6798,7920,646.53,99420276,99420319,19,1,kol_sell,0xb4303bfb4a122d38d48766da865a975c657b889d0773dfd44093b382ab213cf9,1,7634,7634,7060
1779294567116956406,normal_tip,C,0x06a96044e8b835812359ad9e7c4c0a8847c84444,OPAI,35000000000000000,40307224425708912,5307224425708912,0.005307,3.43,0.151635,9653,11467,646.02,99421188,99421305,54,1,kol_sell,0x42c35e31eee92c2466151374ea4cb07296c77f6caf0a18df01f6f81ab4b1c0e1,2,13733,13134,13206
1779294567116955206,fast_tip,C,0x06a96044e8b835812359ad9e7c4c0a8847c84444,OPAI,35000000000000000,40307224425708912,5307224425708912,0.005307,3.43,0.151635,9653,11467,646.02,99421188,99421308,54,1,kol_sell,0x42c35e31eee92c2466151374ea4cb07296c77f6caf0a18df01f6f81ab4b1c0e1,2,13733,13134,13206
1779294522642402989,fast_tip,N,0x86f9568b62d20dd1a5e6ddab526be988d9e04444,Froge,40000000000000000,29494377800702840,-10505622199297162,-0.010506,-6.79,-0.262641,43218,44374,646.15,99421090,99421465,170,1,kol_sell,0x90c5bb097f2635cc8d813251924bac9b1716b14049c14470233587463af7588c,1,34320,34320,32719
1779294522642404119,normal_tip,N,0x86f9568b62d20dd1a5e6ddab526be988d9e04444,Froge,40000000000000000,29494377800702840,-10505622199297162,-0.010506,-6.79,-0.262641,43218,44374,646.15,99421090,99421466,170,1,kol_sell,0x90c5bb097f2635cc8d813251924bac9b1716b14049c14470233587463af7588c,1,34320,34320,32719
1779294910808946169,fast_tip,A,0x06a96044e8b835812359ad9e7c4c0a8847c84444,OPAI,32500000000000000,29464050402037028,-3035949597962974,-0.003036,-1.96,-0.093414,13708,15332,646.23,99421947,99422072,58,1,kol_sell,0xae722a58e77f89fb22c4ad33e00248c8057ec724a8d560d6094e939afb83fe03,1,14802,14802,13900
1779294910808947839,normal_tip,A,0x06a96044e8b835812359ad9e7c4c0a8847c84444,OPAI,32500000000000000,29464050402037028,-3035949597962974,-0.003036,-1.96,-0.093414,13708,15332,646.23,99421947,99422076,58,1,kol_sell,0xae722a58e77f89fb22c4ad33e00248c8057ec724a8d560d6094e939afb83fe03,1,14802,14802,13900
1779293784669885353,fast_tip,C,0x0660b88b7c2b8cc484d2d18a3252d29a529b4444,方师傅,35000000000000000,35000000000000004,0,0.000000,0.00,0.000000,13944,16233,648.74,99419458,99428262,3994,1,timeout,0x508d91ccde989341149e9030aec35dd58ce7ab5e8d849b687b0a02ddb4f00cee,0,16233,16233,16233
1779293784669886563,normal_tip,C,0x0660b88b7c2b8cc484d2d18a3252d29a529b4444,方师傅,35000000000000000,35000000000000004,0,0.000000,0.00,0.000000,13944,16233,648.74,99419458,99428265,3994,1,timeout,0x508d91ccde989341149e9030aec35dd58ce7ab5e8d849b687b0a02ddb4f00cee,0,16233,16233,16233
1779298430902968695,normal_tip,C,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,33055500000000000,25156734527038988,-7898765472961013,-0.007899,-5.13,-0.238955,7720,9219,649.49,99429703,99429742,18,1,kol_sell,0xff1fd4f6b73443a985b193871680ad993b057ed3e978a4543078819a1e0fa27a,1,7589,7589,7016
1779298430902967685,fast_tip,C,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,33055500000000000,25156734527038988,-7898765472961013,-0.007899,-5.13,-0.238955,7720,9219,649.49,99429703,99429745,19,1,kol_sell,0xff1fd4f6b73443a985b193871680ad993b057ed3e978a4543078819a1e0fa27a,1,7589,7589,7016
1779298768262330401,normal_tip,C,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,50000000000000000,69798426763540072,19798426763540072,0.019798,12.87,0.395969,25384,27415,649.91,99430448,99430511,29,1,kol_sell,0x87a6ba3237e2d7a17a51333c14cc52edaa6183253502863f5fa3e4791efc4b5d,2,36597,55730,38270
1779298768262328931,fast_tip,C,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,50000000000000000,69798426763540072,19798426763540072,0.019798,12.87,0.395969,25395,27426,650.18,99430448,99430514,30,1,kol_sell,0x87a6ba3237e2d7a17a51333c14cc52edaa6183253502863f5fa3e4791efc4b5d,2,36612,55753,38286
1779298942242293623,normal_tip,C,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,50000000000000000,117494864216134432,67494864216134432,0.067495,43.88,1.349897,42390,48654,650.05,99430833,99431017,83,1,kol_sell,0x15f65879f4bf12e369ac128231478f69906c7769e485bb35083b26456673d612,5,55742,400764,114331
1779298942242292333,fast_tip,C,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,50000000000000000,117494864216134432,67494864216134432,0.067495,43.88,1.349897,42390,48654,650.05,99430833,99431018,84,1,kol_sell,0x15f65879f4bf12e369ac128231478f69906c7769e485bb35083b26456673d612,5,55742,400764,114331
1779298951383133975,fast_tip,N,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,100000000000000000,493553593710764416,393553593710764352,0.393554,255.81,3.935536,49356,52651,650.00,99430853,99431434,263,1,kol_sell,0x35d486617fe36e3cabb5ee5eb505e6c71941531f6a9c1bbcabc46ae845232312,9,86144,584381,259859
1779298951383135584,normal_tip,N,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,100000000000000000,493553593710764416,393553593710764352,0.393554,255.81,3.935536,49356,52651,650.00,99430853,99431435,264,1,kol_sell,0x35d486617fe36e3cabb5ee5eb505e6c71941531f6a9c1bbcabc46ae845232312,9,86144,584381,259859
1779299871168025673,normal_tip,N,0x2cebd55df463c33a3586ed56cc9ca0c664454444,CQC,40000000000000000,51047218294485760,11047218294485760,0.011047,7.17,0.276180,4547,4547,648.97,99432886,99432897,6,1,kol_sell,0xacc4c22c3bc0130f76a0702dd594bae3cd399bd4dc100bdeaa27825b7a1a51a1,5,4758,4919,5803
1779299871168024003,fast_tip,N,0x2cebd55df463c33a3586ed56cc9ca0c664454444,CQC,40000000000000000,51047218294485760,11047218294485760,0.011047,7.17,0.276180,4547,4547,648.97,99432886,99432900,6,1,kol_sell,0xacc4c22c3bc0130f76a0702dd594bae3cd399bd4dc100bdeaa27825b7a1a51a1,5,4758,4919,5803
1779300194889729458,fast_tip,N,0x8851d5b9d6f6ee0240c100de184d3c2f97c84444,CMC,40000000000000000,35926793489613544,-4073206510386458,-0.004073,-2.64,-0.101830,4960,4960,649.36,99433600,99433614,7,1,kol_sell,0x2a879bebf3b9dbe7fdb16462c737a1eeeccabf6fb2810b2e451af9518c4930a7,3,4737,4374,4455
1779300194889730858,normal_tip,N,0x8851d5b9d6f6ee0240c100de184d3c2f97c84444,CMC,40000000000000000,35926793489613544,-4073206510386458,-0.004073,-2.64,-0.101830,4960,4960,649.36,99433600,99433617,8,1,kol_sell,0x2a879bebf3b9dbe7fdb16462c737a1eeeccabf6fb2810b2e451af9518c4930a7,3,4737,4374,4455
1779300210776720523,normal_tip,G,0x39414de231a9e3e14eb7e2e3945760f484444444,BNBAGENT,50000000000000000,34877934347635504,-15122065652364500,-0.015122,-9.82,-0.302441,5818,7098,649.09,99433635,99433650,7,1,kol_sell,0xfdb39e2469482b71d4a3c2f628b31c31ca6c96cf36db05559bad8430ae50bb6e,2,5741,4569,4952
1779300210776719293,fast_tip,G,0x39414de231a9e3e14eb7e2e3945760f484444444,BNBAGENT,50000000000000000,34877934347635504,-15122065652364500,-0.015122,-9.82,-0.302441,5818,7098,649.09,99433635,99433652,7,1,kol_sell,0xfdb39e2469482b71d4a3c2f628b31c31ca6c96cf36db05559bad8430ae50bb6e,2,5741,4569,4952
1779300234430647929,normal_tip,N,0xae31a269f67ace763b61e941202344787bad4444,CMC,35000000000000000,27114635738237424,-7885364261762579,-0.007885,-5.12,-0.225296,42223,52635,649.09,99433687,99433708,10,1,kol_sell,0x0b7eb05606a888d25afae1f208eb55d83f658e98a3589575cca6524a9b29e77e,3,66636,13168,40776
1779300234430646619,fast_tip,N,0xae31a269f67ace763b61e941202344787bad4444,CMC,35000000000000000,27114635738237424,-7885364261762579,-0.007885,-5.12,-0.225296,42223,52635,649.09,99433687,99433709,10,1,kol_sell,0x0b7eb05606a888d25afae1f208eb55d83f658e98a3589575cca6524a9b29e77e,3,66636,13168,40776
1779300333771198980,fast_tip,C,0xae31a269f67ace763b61e941202344787bad4444,CMC,35000000000000000,65514219397230632,30514219397230632,0.030514,19.80,0.871835,49365,51641,649.04,99433906,99433946,18,1,kol_sell,0xc8b3e45fe5d2be12350743fc7aa484c208233a5dd3dc585b882fbc3a6900a8d1,2,92070,96524,96663
1779300333771200000,normal_tip,C,0xae31a269f67ace763b61e941202344787bad4444,CMC,35000000000000000,65514219397230632,30514219397230632,0.030514,19.80,0.871835,49365,51641,649.04,99433906,99433947,18,1,kol_sell,0xc8b3e45fe5d2be12350743fc7aa484c208233a5dd3dc585b882fbc3a6900a8d1,2,92070,96524,96663
1779300424417183776,fast_tip,C,0x48b41487d5deff883eb46d6d3d16ed74dbb01cb8,CMC,50000000000000000,51953632568167912,1953632568167912,0.001954,1.27,0.039073,12814,14358,648.85,99434106,99434119,7,1,kol_sell,0x193ae302838fab0c8db8c754d2fbe74bbf40fdd10b80f86589decf1542eea965,3,16575,15981,14919
1779300424417184756,normal_tip,C,0x48b41487d5deff883eb46d6d3d16ed74dbb01cb8,CMC,50000000000000000,51953632568167912,1953632568167912,0.001954,1.27,0.039073,12814,14358,648.85,99434106,99434123,7,1,kol_sell,0x193ae302838fab0c8db8c754d2fbe74bbf40fdd10b80f86589decf1542eea965,3,16575,15981,14919
1779300614779435237,fast_tip,M,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,40000000000000000,98682748720414304,58682748720414296,0.058683,38.08,1.467069,237486,239030,648.96,99433297,99434566,18,1,kol_sell,0x236c87489e40e2c8da5d26ad9652ac93e8747bdcb6c6382437eac465eaf864dd,2,484350,599267,589704
1779300614779414508,normal_tip,M,0x5ceaec9266a7d646a186e3f50cdef1906ee34444,CMC,40000000000000000,98682748720414304,58682748720414296,0.058683,38.08,1.467069,237486,239030,648.96,99433297,99434567,18,1,kol_sell,0x236c87489e40e2c8da5d26ad9652ac93e8747bdcb6c6382437eac465eaf864dd,2,484350,599267,589704
1779300614779433797,fast_tip,C,0x6f82ffa491c283dd74b09c94071392afc76b4444,EX677,33055500000000000,27868543356886820,-5186956643113180,-0.005187,-3.37,-0.156917,21496,23434,648.87,99433634,99434594,31,1,kol_sell,0x621171adf03632094fff6dc8cd2a966f5227ab8dda2154f149af2cec1ec2136f,1,20895,20895,19757
1779300614779415338,normal_tip,C,0x6f82ffa491c283dd74b09c94071392afc76b4444,EX677,33055500000000000,27868543356886820,-5186956643113180,-0.005187,-3.37,-0.156917,21496,23434,648.87,99433634,99434595,31,1,kol_sell,0x621171adf03632094fff6dc8cd2a966f5227ab8dda2154f149af2cec1ec2136f,1,20895,20895,19757
1779300962606048251,fast_tip,C,0xae31a269f67ace763b61e941202344787bad4444,CMC,35000000000000000,26442586494220340,-8557413505779665,-0.008557,-5.55,-0.244498,105671,111933,648.90,99435294,99435522,103,1,kol_sell,0x1b324b4df67c8fec8cf9e6a701979195e0c808082de93972f874c9a57aa5610d,1,91144,91144,84566
1779300962606049611,normal_tip,C,0xae31a269f67ace763b61e941202344787bad4444,CMC,35000000000000000,26442586494220340,-8557413505779665,-0.008557,-5.55,-0.244498,105671,111933,648.90,99435294,99435523,103,1,kol_sell,0x1b324b4df67c8fec8cf9e6a701979195e0c808082de93972f874c9a57aa5610d,1,91144,91144,84566
1779301754161826584,normal_tip,C,0x5f225300989c75cc315d1e9669ca0b9105db5709,CMC,50000000000000000,59424784827455960,9424784827455956,0.009425,6.11,0.188496,79623,87905,648.79,99437045,99437846,363,1,kol_sell,0xe74d3546a2c498942b77cb450d3b228a9b506caf796618667cd05457a38a00ef,3,141760,54457,104475
1779301754161825255,fast_tip,C,0x5f225300989c75cc315d1e9669ca0b9105db5709,CMC,50000000000000000,59424784827455960,9424784827455956,0.009425,6.11,0.188496,79623,87905,648.79,99437045,99437847,363,1,kol_sell,0xe74d3546a2c498942b77cb450d3b228a9b506caf796618667cd05457a38a00ef,3,141760,54457,104475
1779302698824485733,fast_tip,C,0x3fa61eb8351dd16a53bc5995780b13d3ae6d4444,小火種,50000000000000000,52740061037958416,2740061037958416,0.002740,1.78,0.054801,171971,181627,648.03,99439133,99439391,117,1,kol_sell,0xc093745fe45fe778402d7ea646b33d4bdf360ff6e4b474ad21383f369f080c8e,3,214972,186048,191580
1779302698824487063,normal_tip,C,0x3fa61eb8351dd16a53bc5995780b13d3ae6d4444,小火種,50000000000000000,52740061037958416,2740061037958416,0.002740,1.78,0.054801,171971,181627,648.03,99439133,99439392,117,1,kol_sell,0xc093745fe45fe778402d7ea646b33d4bdf360ff6e4b474ad21383f369f080c8e,3,214972,186048,191580
1779304513522780137,normal_tip,N,0x9b4944d94cf2d78dda99f3f2a1dc68fc4db84444,Arnold,35000000000000000,37976157084443440,2976157084443438,0.002976,1.93,0.085033,13604,17580,648.17,99443153,99443209,26,1,kol_sell,0x3828f2eae603e0818c0833a11346e8dd1be0225c7aea9336da8ae3183ed6838c,2,26307,14061,19075
1779304513522779058,fast_tip,N,0x9b4944d94cf2d78dda99f3f2a1dc68fc4db84444,Arnold,35000000000000000,37976157084443440,2976157084443438,0.002976,1.93,0.085033,13604,17580,648.17,99443153,99443212,26,1,kol_sell,0x3828f2eae603e0818c0833a11346e8dd1be0225c7aea9336da8ae3183ed6838c,2,26307,14061,19075
