ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779766547926719032,fast_tip,N,0x276814c44938a697b8667312283e1f74d0ba4444,咩咩咩咩咩咩妈妈看,53301996636374904,57213968228832124,3911971592457220,0.003912,2.57,0.073393,4656,4850,658.18,100468654,100468688,16,2,kol_sell,0xd1fe2f3da4b6a768e1a61e6583f88c5567d4367fad2e68d38855504f54e775be,1,5493,5493,5190
1779766710403749832,fast_tip,A,0x720712751093276c0f61b08f7fb81a193e2a4444,便便牌,18321506649118287,15995232811947663,-2326273837170624,-0.002326,-1.53,-0.126970,4669,5220,658.04,100469014,100469062,22,1,kol_sell,0x1671f51b8463c9da00d1fa5961743a9dc1dd2a98fc345757c5f88d2a2d615528,1,5018,5018,4557
1779766719411918217,fast_tip,N,0xca29941278c5fb7b83a50fdca069f9e6f7394444,便便牌,28444879599443040,26415745897871005,-2029133701572035,-0.002029,-1.34,-0.071336,4282,4461,658.04,100469034,100469073,18,1,kol_sell,0x33da39e7764f129519f604d4e6a4f7914318c97e716136230a61f544b9eb7fce,1,4464,4464,4142
1779766742175197787,fast_tip,G,0x720712751093276c0f61b08f7fb81a193e2a4444,便便牌,27000000000000000,24916966540637340,-2083033459362660,-0.002083,-1.37,-0.077149,5421,5647,658.02,100469085,100469208,56,1,kol_sell,0x0361f4b751d19b504b065e125bda41fde462dc411e6b80b894bab1c567ce00fd,1,5628,5628,5212
1779766621117765212,fast_tip,A,0x27d153f627836463beb47f5fadaf074c3daa4444,Number one,20357229610131430,14905691697957245,-5451537912174185,-0.005452,-3.58,-0.267794,4771,5034,657.52,100468816,100469355,243,1,kol_sell,0x08f3d01458f6d3f3a8b496432a89c82d9015b59b6051421844a87305d72ef994,1,4258,4258,3682
1779766816362749226,fast_tip,G,0xca29941278c5fb7b83a50fdca069f9e6f7394444,便便牌,26791696654063734,16302077450346176,-10489619203717558,-0.010490,-6.90,-0.391525,7610,7927,657.62,100469250,100469642,177,1,kol_sell,0xcdb3e3d59874259b069115a5d888b27268e8eea7ecfbf308836fdd1aff9e5526,1,5304,5304,4822
1779767225507331340,fast_tip,G,0x3ca06a1aa94358dee0a2f44c9c346022dec84444,HERME,25742734733691978,27904312273865003,2161577540173025,0.002162,1.42,0.083968,4792,5165,657.53,100470159,100470201,20,1,kol_sell,0x174f8a67e791ab70f4c5f39fb4a6ccac628c7b618ad0042137691a14535796b7,1,5816,5816,5599
1779767254910076116,fast_tip,N,0xa44208b5bfa96d860764cf0cd8556904098e4444,HERMEW,28241966229285837,24089557799564283,-4152408429721554,-0.004152,-2.73,-0.147030,5614,5848,657.53,100470224,100470231,3,1,kol_sell,0x4fbff1356e8456522a7c8006262e9d0d753b03d717c355690cd4b6c9fb5b7946,1,5393,5393,4988
1779767404454973671,fast_tip,N,0x0615b76add46460df6edfa1f8d82632a6e1d4444,BSC,27826725386313681,21568364818672818,-6258360567640863,-0.006258,-4.12,-0.224905,5397,5622,657.57,100470556,100470724,76,1,kol_sell,0xdd415f47dbbbbe4f00b5f1611e5186e1fbb9c592559de1837657db4f9e69a2bb,1,4730,4730,4357
1779767445853331226,fast_tip,A,0x6b24d760259e8eb608a626018ec9385845774444,昆仑万维,19579448435196949,15169336668891081,-4410111766305868,-0.004410,-2.90,-0.225242,4815,5016,657.59,100470648,100470954,139,1,kol_sell,0x9843cee2bc8e342d003d4f65af01a80ea0cfcb077b7e94ba6bfc154c7d5e176a,1,4420,4420,3886
1779767605291050278,fast_tip,N,0x6657adbcaa70f579a46a13dbab7961695e434444,币安恋,27200889329549595,92267018901205011,65066129571655416,0.065066,42.78,2.392059,5072,5283,657.56,100471002,100471350,158,1,kol_sell,0x06bac86a8690d1eba92a03b979fc1c5639001ab84111e8b2537c08020fe01058,1,18360,18360,17919
1779767663548392576,fast_tip,A,0x6657adbcaa70f579a46a13dbab7961695e434444,币安恋,17224593532709726,22566978759788782,5342385227079056,0.005342,3.51,0.310160,12589,13113,657.46,100471131,100471528,179,1,kol_sell,0x7368fe3dcf89533849161eb9195ee1706937f1e39ee73d66ac74fe5e5f1cdf85,1,19051,19051,17181
1779767620668428911,fast_tip,K,0x6657adbcaa70f579a46a13dbab7961695e434444,币安恋,30000000000000000,91176787037268546,61176787037268546,0.061177,40.22,2.039226,5950,6198,657.46,100471036,100471583,247,1,kol_sell,0x6c80b4c0ef2ff271d55ffa265119560448eca89d20048b173ca4f3209c3cedcf,1,19812,19812,18831
1779770495651509880,fast_tip,M,0x1f518847ec0257105d86521e4cbaf1a083064444,共建,34674183352281912,52163632558995893,17489449206713981,0.017489,11.51,0.504394,4115,4756,657.94,100477410,100477460,23,1,kol_sell,0x451bad6b58a5027c3428bcd6bb485e36d59993eef24e97fd6de109ed005d99c5,1,7771,7771,7156
1779770525289578106,fast_tip,M,0x1f518847ec0257105d86521e4cbaf1a083064444,共建,36423128272953310,19221266010899026,-17201862262054284,-0.017202,-11.31,-0.472279,6998,7900,657.61,100477476,100480249,1250,1,kol_sell,0x209e424ad23e8597a91e28f47c60157d326ae559a880060b26b2ac9b8bccdfe3,1,4508,4508,4167
1779771898863607674,fast_tip,A,0xc65b76a6a6bb899c8d19fb0ad10887bc210b4444,喵蹦蹦,15982948849875868,19276250934978715,3293302085102847,0.003293,2.17,0.206051,4130,4565,657.97,100480525,100480664,64,1,kol_sell,0x5ed269f1ad27929a9dd151fd017d2dbe53e6f568bce2ac089389faef8758c419,1,5980,5980,5505
1779772139443228671,fast_tip,M,0xca99dbb38f3413cf077e490026e524c40ce74444,三俗分子,34702942046747882,37640513275719991,2937571228972109,0.002938,1.93,0.084649,5067,6558,658.44,100481059,100481088,14,1,kol_sell,0xbba40b1eb326c7b17d621cb3e6f96c957f4f4c2149b45eddb07e50f21bdf700c,1,7520,7520,7113
1779772227282471097,fast_tip,A,0x9177895f8d9774aa04daebad281b925fd33a4444,币圈江湖,14681051152547538,15384018907072214,702967754524676,0.000703,0.46,0.047883,5244,5797,658.22,100481253,100481313,28,1,kol_sell,0x35eb42691cb79cce1b7a0afa664f44bc4d8ef65d8cf8f2af92df1aa49061ace6,1,6674,6674,6075
1779772381119103511,fast_tip,M,0x55eb247b3210179785e7f8306108edc252284444,三俗粪子,34996699169645093,25415658416776835,-9581040752868258,-0.009581,-6.31,-0.273770,3932,5106,658.25,100481594,100481659,29,1,kol_sell,0x3a149fa7622ecfa99bc1277bc24abf06c22d2107e2bf6e135aaaf238a88937d2,1,4001,4001,3708
1779772374917960414,fast_tip,G,0xca99dbb38f3413cf077e490026e524c40ce74444,三俗分子,25958892487709280,22159318408845396,-3799574078863884,-0.003800,-2.50,-0.146369,12445,13785,658.59,100481581,100482137,252,1,kol_sell,0x79b62f6f6b32ff1dca3869d10645cb62a89c28a00d5e9e11d013af72205faf53,1,12769,12769,11774
1779774078455430205,fast_tip,A,0xce5cc313203f58d309a886a046170555599c4444,ForgeTrain,14751347928000005,17051817927860142,2300469999860137,0.002300,1.51,0.155950,8324,9208,658.07,100485362,100485441,36,1,kol_sell,0x0b03dd31d256db81f5fd22ba3c25bc4eeef2936a12e71b5c8f39751dc00e9c7b,1,11469,11469,10643
1779774661964233811,fast_tip,A,0xc36543025e4d3232d89b25c0c2a00bde1d397777,车位战争,14981394927986019,18321226623340095,3339831695354076,0.003340,2.20,0.222932,12784,13317,658.03,100486656,100486802,66,1,kol_sell,0x8e92154ca960c617e5860a41c5de4a0cb4bf927affeadafa2113231ed6427973,1,552,552,16283
1779775217828043295,fast_tip,D,0x4e08e9e3e264413adacbda5499dc64d84b684444,Mr. Donothing,27000000000000000,28194994033627580,1194994033627580,0.001195,0.79,0.044259,4957,8641,658.50,100487891,100487941,23,1,kol_sell,0x6de1abc3b8176fddcdb5d42889782c07b2901557e8709109d54a55b4b69ee391,1,10190,10190,9023
1779775050399872138,fast_tip,O,0xa3f6192745f98f78879b0aae550372ee0f1b4444,念张师,27335686707993093,21481474048763455,-5854212659229638,-0.005854,-3.85,-0.214160,7541,8175,658.22,100487519,100488331,367,1,kol_sell,0x4045ee609b4dd9b9c414abac4338bd7de2e22d6de4b22495ce0fb7e162478600,1,7247,7247,6422
1779775744667219039,fast_tip,A,0x60f818f55fcb99be56ff70d057dcfca646724444,TRGuys,12405456258992355,9689882051265058,-2715574207727297,-0.002716,-1.79,-0.218902,8018,8844,658.45,100489059,100489079,10,1,kol_sell,0xb1323e16d7e2cdeceaad9d687e4c3a26f26cc45b6a13973e04a72030cea795d6,1,8116,8116,6908
1779776020091404022,fast_tip,A,0xfea0214edde4bd6bdb9e7e57e77c5cd9c86f4444,BGOAT,12133898838219626,10050957699703472,-2082941138516154,-0.002083,-1.37,-0.171663,4129,4525,658.00,100489670,100489837,76,1,kol_sell,0xe7a45bc37a84242acbbbbe8478f8c55185edaa9a224717799bc7db0142733d69,1,4353,4353,3748
1779771378103574800,fast_tip,O,0x6657adbcaa70f579a46a13dbab7961695e434444,币安恋,30372985231103437,21035687358340016,-9337297872763421,-0.009337,-6.14,-0.307421,25177,26907,657.75,100479369,100490347,4948,1,kol_sell,0x0473765a0c3d06b285e4ed53ca43571a4cb17598993aa92de0a7b8bdee68cdcb,1,20563,20563,18618
