ts_unix_ns,portfolio,kol_name,token_address,token_symbol,bnb_in_wei,bnb_out_wei,pnl_wei,pnl_bnb,pnl_usd,pnl_pct,d_mcap_usd,our_entry_mcap_usd,bnb_usd_close,opened_at_block,closed_at_block,held_secs,buy_tx_count,close_reason,trigger_sell_tx,kol_exit_count,kol_exit_mcap_first_usd,kol_exit_mcap_last_usd,our_avg_exit_mcap_usd
1779278855864842467,normal_tip,O,0xd9ccc092c96a663f614e5a648c65947a82f64444,背手小猫,35000000000000000,34031286287945348,-968713712054654,-0.000969,-0.62,-0.027678,14746,14592,643.15,99386365,99386447,37,1,kol_sell,0x0f36b5cdafab6f072edc6bdc9146cb631f7f66e765e267e2647c6ba4f96d1ece,1,13718,13718,14188
1779278911304542487,normal_tip,O,0x525ff913318e71dc23065265f5d392db20b04444,背手小咪,35000000000000000,24440244864642148,-10559755135357854,-0.010560,-6.79,-0.301707,15705,17752,643.18,99386488,99386538,23,1,kol_sell,0xc2e395dde139a76316aa0f5bf02446b0a8855d76fcdef03bce4c34291f787f0e,1,12377,12377,12396
1779278911304540097,fast_tip,O,0x525ff913318e71dc23065265f5d392db20b04444,背手小咪,35000000000000000,24440244864642148,-10559755135357854,-0.010560,-6.79,-0.301707,15705,17752,643.18,99386488,99386540,23,1,kol_sell,0xc2e395dde139a76316aa0f5bf02446b0a8855d76fcdef03bce4c34291f787f0e,1,12377,12377,12396
1779280593725822225,fast_tip,O,0xa7348e79d0977f2283e28b7f097c02424ad5ffff,404,35000000000000000,26894334001724832,-8105665998275172,-0.008106,-5.22,-0.231590,4784,5242,643.78,99390222,99390234,6,1,kol_sell,0xe1da1a9ab84cd713c9e44853e4c473167328d4c006845185826d31694721005f,1,4028,4028,4028
1779280593725823935,normal_tip,O,0xa7348e79d0977f2283e28b7f097c02424ad5ffff,404,35000000000000000,26894334001724832,-8105665998275172,-0.008106,-5.22,-0.231590,4784,5242,643.78,99390222,99390236,6,1,kol_sell,0xe1da1a9ab84cd713c9e44853e4c473167328d4c006845185826d31694721005f,1,4028,4028,4028
1779280728528279254,fast_tip,O,0xda63ad9439d4eed466cac3721e308ff83f877777,1421协议,35000000000000000,868576740276564,-34131423259723440,-0.034131,-21.98,-0.975184,12131,12125,643.88,99390521,99390541,9,1,kol_sell,0x2cd8826b0200667e7e778c1700e9b4b45aee9385f9bc5218bfcf1c42465d9ddc,1,319,319,301
1779280728528281324,normal_tip,O,0xda63ad9439d4eed466cac3721e308ff83f877777,1421协议,35000000000000000,868576740276564,-34131423259723440,-0.034131,-21.98,-0.975184,12131,12125,643.88,99390521,99390543,10,1,kol_sell,0x2cd8826b0200667e7e778c1700e9b4b45aee9385f9bc5218bfcf1c42465d9ddc,1,319,319,301
1779283285527392380,fast_tip,C,0x3b748cd84d0fc3978b011c3b641ccd4da46d4444,/BINANCE,33055500000000000,53113274457373936,20057774457373932,0.020058,12.91,0.606791,5027,5741,643.49,99396198,99396835,289,1,kol_sell,0xcf7d10f645860aa98afe0965ff1508e185eb0d1a102869fa3e9d31f2f61e7605,5,9787,9168,9224
1779283285527393560,normal_tip,C,0x3b748cd84d0fc3978b011c3b641ccd4da46d4444,/BINANCE,33055500000000000,53113274457373936,20057774457373932,0.020058,12.91,0.606791,5027,5741,643.49,99396198,99396839,289,1,kol_sell,0xcf7d10f645860aa98afe0965ff1508e185eb0d1a102869fa3e9d31f2f61e7605,5,9787,9168,9224
1779285852603785723,normal_tip,K,0xa44208b5bfa96d860764cf0cd8556904098e4444,HERMEW,35000000000000000,42580432167676152,7580432167676149,0.007580,4.87,0.216584,8338,11324,642.11,99401892,99401915,11,1,kol_sell,0x9cb1b0d8460adba3f79d695e5fbf8da15a548916dcc136d6279d9c808bbfc9af,2,23209,8539,13777
